问 句	标 准 答 案	学 生 答 案	得分
通 过 电 话 拨 号 线 路 接 入 因 特 网 需 要 哪 些 硬 件 ？	通 过 电 话 拨 号 线 路 接 入 因 特 网 需 要 如 下 三 类 硬 件 ： 一 台 计 算 机 、 一 部 电 话 、 一 个 调 制 解 调 器 。	一 部 电 话 、 一 台 计 算 机 、 一 个 调 制 解 调 器 。	10.0
通 过 电 话 拨 号 线 路 接 入 因 特 网 需 要 哪 些 软 件 ？	通 过 电 话 拨 号 线 路 接 入 因 特 网 需 要 如 下 四 类 软 件 ： 操 作 系 统 、 调 制 解 调 器 驱 动 程 序 、 拨 号 程 序 、 应 用 程 序 。	接 入 因 特 网 的 软 件 ： 操 作 系 统 、 调 制 解 调 器 驱 动 程 序 、 拨 号 程 序 、 应 用 程 序 。	10.0
通 过 电 话 拨 号 线 路 接 入 因 特 网 需 要 哪 些 软 件 ？	通 过 电 话 拨 号 线 路 接 入 因 特 网 需 要 如 下 四 类 软 件 ： 操 作 系 统 、 调 制 解 调 器 驱 动 程 序 、 拨 号 程 序 、 应 用 程 序 。	应 用 程 序 、 拨 号 程 序 、 操 作 系 统 、 调 制 解 调 器 驱 动 程 序 。	10.0
简 述 数 据 通 信 网 的 种 类 。	数 据 通 信 网 主 要 有 如 下 四 种 类 型 ： D D N 、 X . 2 5 、 帧 中 继 、 I S D N 。	类 型 如 下 ： D D N 、 X . 2 5 、 帧 中 继 、 I S D N 。	10.0
简 述 数 据 通 信 网 的 种 类 。	数 据 通 信 网 主 要 有 如 下 四 种 类 型 ： D D N 、 X . 2 5 、 帧 中 继 、 I S D N 。	帧 中 继 、 调 制 解 调 器 驱 动 程 序 、 拨 号 程 序 、 应 用 程 序 。	2.5
采 用 数 据 通 信 网 接 入 的 条 件 有 哪 几 种 ？	采 用 数 据 通 信 网 接 入 有 如 下 四 个 条 件 ： 希 望 在 因 特 网 上 提 供 信 息 服 务 、 希 望 在 单 位 内 部 设 置 与 因 特 网 连 接 的 电 子 邮 件 服 务 器 、 希 望 通 过 因 特 网 实 现 内 部 网 的 互 联 、 希 望 得 到 更 多 的 带 宽 。	采 用 数 据 通 信 网 接 入 的 条 件 ： 希 望 在 因 特 网 上 提 供 信 息 服 务 、 希 望 在 单 位 内 部 设 置 与 因 特 网 连 接 的 电 子 邮 件 服 务 器 、 希 望 通 过 因 特 网 实 现 内 部 网 的 互 联 、 希 望 得 到 更 多 的 带 宽 。	10.0
采 用 数 据 通 信 网 接 入 的 条 件 有 哪 几 种 ？	采 用 数 据 通 信 网 接 入 有 如 下 四 个 条 件 ： 希 望 在 因 特 网 上 提 供 信 息 服 务 、 希 望 在 单 位 内 部 设 置 与 因 特 网 连 接 的 电 子 邮 件 服 务 器 、 希 望 通 过 因 特 网 实 现 内 部 网 的 互 联 、 希 望 得 到 更 多 的 带 宽 。	希 望 得 到 更 多 的 带 宽 、 希 望 通 过 因 特 网 实 现 内 部 网 的 互 联 、 希 望 在 因 特 网 上 提 供 信 息 服 务 、 希 望 在 单 位 内 部 设 置 与 因 特 网 连 接 的 电 子 邮 件 服 务 器 。	10.0
局 域 网 计 算 机 接 入 因 特 网 的 基 本 条 件 有 哪 些 ？	局 域 网 计 算 机 接 入 因 特 网 有 如 下 五 种 方 法 ： 用 户 计 算 机 增 加 局 域 网 网 卡 、 计 算 机 运 行 合 适 的 操 作 系 统 、 正 确 配 置 T C P / I P 、 因 特 网 客 户 端 软 件 、 因 特 网 服 务 软 件 。	局 域 网 计 算 机 接 入 因 特 网 的 方 法 ： 用 户 计 算 机 增 加 局 域 网 网 卡 、 计 算 机 运 行 合 适 的 操 作 系 统 、 正 确 配 置 T C P / I P 、 因 特 网 客 户 端 软 件 、 因 特 网 服 务 软 件 。	10.0
局 域 网 计 算 机 接 入 因 特 网 的 基 本 条 件 有 哪 些 ？	局 域 网 计 算 机 接 入 因 特 网 有 如 下 五 种 方 法 ： 用 户 计 算 机 增 加 局 域 网 网 卡 、 计 算 机 运 行 合 适 的 操 作 系 统 、 正 确 配 置 T C P / I P 、 因 特 网 客 户 端 软 件 、 因 特 网 服 务 软 件 。	因 特 网 服 务 软 件 、 因 特 网 客 户 端 软 件 、 正 确 配 置 T C P / I P 、 计 算 机 运 行 合 适 的 操 作 系 统 、 用 户 计 算 机 增 加 局 域 网 网 卡 。	10.0
简 述 计 算 机 网 络 管 理 的 功 能 。	计 算 机 网 络 管 理 有 如 下 五 大 功 能 ： 配 置 管 理 、 故 障 管 理 、 性 能 管 理 、 计 费 管 理 、 安 全 管 理 。	计 算 机 网 络 管 理 的 功 能 ： 配 置 管 理 、 故 障 管 理 、 性 能 管 理 、 计 费 管 理 、 安 全 管 理 。	10.0
简 述 计 算 机 网 络 管 理 的 功 能 。	计 算 机 网 络 管 理 有 如 下 五 大 功 能 ： 配 置 管 理 、 故 障 管 理 、 性 能 管 理 、 计 费 管 理 、 安 全 管 理 。	安 全 管 理 、 性 能 管 理 、 计 费 管 理 、 故 障 管 理 、 配 置 管 理 。	10.0
简 述 配 置 管 理 的 作 用 。	配 置 管 理 有 如 下 四 个 作 用 ： 管 理 设 备 参 数 表 、 配 置 设 备 功 能 、 初 始 化 网 络 设 备 、 调 整 网 络 设 备 之 间 的 关 系 。	配 置 管 理 的 作 用 ： 管 理 设 备 参 数 表 、 配 置 设 备 功 能 、 初 始 化 网 络 设 备 、 调 整 网 络 设 备 之 间 的 关 系 。	10.0
简 述 配 置 管 理 的 作 用 。	配 置 管 理 有 如 下 四 个 作 用 ： 管 理 设 备 参 数 表 、 配 置 设 备 功 能 、 初 始 化 网 络 设 备 、 调 整 网 络 设 备 之 间 的 关 系 。	初 始 化 网 络 设 备 、 配 置 设 备 功 能 、 管 理 设 备 参 数 表 、 调 整 网 络 设 备 之 间 的 关 系 。	10.0
简 述 故 障 管 理 的 步 骤 。	故 障 管 理 有 如 下 五 个 步 骤 ： 发 现 故 障 、 判 断 故 障 症 状 、 隔 离 故 障 、 修 复 鼓 掌 、 记 录 故 障 的 检 修 过 程 。	故 障 管 理 的 步 骤 ： 发 现 故 障 、 判 断 故 障 症 状 、 隔 离 故 障 、 修 复 鼓 掌 、 记 录 故 障 的 检 修 过 程 。	10.0
简 述 故 障 管 理 的 步 骤 。	故 障 管 理 有 如 下 五 个 步 骤 ： 发 现 故 障 、 判 断 故 障 症 状 、 隔 离 故 障 、 修 复 鼓 掌 、 记 录 故 障 的 检 修 过 程 。	发 现 故 障 、 修 复 鼓 掌 、 隔 离 故 障 、 判 断 故 障 症 状 、 记 录 故 障 的 检 修 过 程 。	10.0
简 述 故 障 管 理 的 功 能 。	故 障 管 理 有 如 下 五 大 功 能 ： 接 收 差 错 报 告 、 建 立 差 错 日 志 、 对 差 错 进 行 诊 断 测 试 、 对 故 障 进 行 过 滤 、 追 踪 故 障 。	故 障 管 理 的 功 能 ： 接 收 差 错 报 告 、 建 立 差 错 日 志 、 对 差 错 进 行 诊 断 测 试 、 对 故 障 进 行 过 滤 、 追 踪 故 障 。	10.0
简 述 故 障 管 理 的 功 能 。	故 障 管 理 有 如 下 五 大 功 能 ： 接 收 差 错 报 告 、 建 立 差 错 日 志 、 对 差 错 进 行 诊 断 测 试 、 对 故 障 进 行 过 滤 、 追 踪 故 障 。	追 踪 故 障 、 建 立 差 错 日 志 、 接 收 差 错 报 告 、 对 故 障 进 行 过 滤 、 对 差 错 进 行 诊 断 测 试 。	10.0
简 述 计 费 管 理 的 目 标 。	计 费 管 理 的 目 标 如 下 ： 跟 踪 个 人 和 团 体 用 户 对 网 络 资 源 的 使 用 情 况 ， 对 其 收 取 合 理 的 费 用 ； 控 制 和 监 测 网 络 操 作 的 费 用 和 代 价 。	目 标 如 下 ： 跟 踪 个 人 和 团 体 用 户 对 网 络 资 源 的 使 用 情 况 ， 对 其 收 取 合 理 的 费 用 ； 控 制 和 监 测 网 络 操 作 的 费 用 和 代 价 。	10.0
简 述 计 费 管 理 的 目 标 。	计 费 管 理 的 目 标 如 下 ： 跟 踪 个 人 和 团 体 用 户 对 网 络 资 源 的 使 用 情 况 ， 对 其 收 取 合 理 的 费 用 ； 控 制 和 监 测 网 络 操 作 的 费 用 和 代 价 。	测 量 计 费 信 息 ， 给 用 户 开 出 账 单 ； 控 制 和 监 测 网 络 操 作 的 费 用 和 代 价 。	3.0
简 述 计 费 管 理 的 作 用 。	计 费 管 理 有 如 下 三 个 作 用 ： 测 量 计 费 信 息 、 分 配 资 源 、 给 用 户 开 出 账 单 。	计 费 管 理 的 作 用 ： 测 量 计 费 信 息 、 分 配 资 源 、 给 用 户 开 出 账 单 。	10.0
简 述 计 费 管 理 的 作 用 。	计 费 管 理 有 如 下 三 个 作 用 ： 测 量 计 费 信 息 、 分 配 资 源 、 给 用 户 开 出 账 单 。	分 配 资 源 、 测 量 计 费 信 息 、 给 用 户 开 出 账 单 。	10.0
简 述 计 费 管 理 的 功 能 。	计 费 管 理 有 如 下 四 大 功 能 ： 建 立 计 费 数 据 库 、 建 立 相 应 计 费 策 略 、 对 指 定 地 址 进 行 限 量 控 制 、 查 询 网 络 的 使 用 情 况 。	计 费 管 理 的 功 能 ： 建 立 计 费 数 据 库 、 建 立 相 应 计 费 策 略 、 对 指 定 地 址 进 行 限 量 控 制 、 查 询 网 络 的 使 用 情 况 。	10.0
简 述 计 费 管 理 的 功 能 。	计 费 管 理 有 如 下 四 大 功 能 ： 建 立 计 费 数 据 库 、 建 立 相 应 计 费 策 略 、 对 指 定 地 址 进 行 限 量 控 制 、 查 询 网 络 的 使 用 情 况 。	建 立 计 费 数 据 库 、 建 立 相 应 计 费 策 略 、 查 询 网 络 的 使 用 情 况 、 对 指 定 地 址 进 行 限 量 控 制 。	10.0
网 络 安 全 性 包 含 哪 几 个 方 面 ？	网 络 安 全 性 包 含 以 下 四 个 方 面 ： 物 理 安 全 、 访 问 控 制 、 容 错 手 段 、 传 输 安 全 保 密 性 。	网 络 安 全 性 包 括 ： 物 理 安 全 、 访 问 控 制 、 容 错 手 段 、 传 输 安 全 保 密 性 。	10.0
网 络 安 全 性 包 含 哪 几 个 方 面 ？	网 络 安 全 性 包 含 以 下 四 个 方 面 ： 物 理 安 全 、 访 问 控 制 、 容 错 手 段 、 传 输 安 全 保 密 性 。	容 错 手 段 、 访 问 控 制 、 物 理 安 全 、 传 输 安 全 保 密 性 。	10.0
简 述 安 全 管 理 的 任 务 。	安 全 管 理 有 如 下 三 个 任 务 ： 采 取 主 动 式 监 察 措 施 、 采 取 被 动 式 限 制 措 施 、 采 取 防 御 式 补 救 措 施 。	安 全 管 理 的 任 务 ： 采 取 主 动 式 监 察 措 施 、 采 取 被 动 式 限 制 措 施 、 采 取 防 御 式 补 救 措 施 。	10.0
简 述 安 全 管 理 的 任 务 。	安 全 管 理 有 如 下 三 个 任 务 ： 采 取 主 动 式 监 察 措 施 、 采 取 被 动 式 限 制 措 施 、 采 取 防 御 式 补 救 措 施 。	采 取 防 御 式 补 救 措 施 、 采 取 被 动 式 限 制 措 施 、 采 取 主 动 式 监 察 措 施 。	10.0
简 述 安 全 管 理 的 功 能 。	安 全 管 理 有 如 下 五 大 功 能 ： 标 识 重 要 网 路 资 源 、 确 定 重 要 的 网 络 资 源 和 用 户 集 之 间 的 映 射 关 系 、 监 视 对 重 要 网 络 资 源 的 访 问 、 记 录 对 重 要 网 络 资 源 的 非 法 访 问 、 信 息 加 密 管 理 。	安 全 管 理 的 功 能 ： 标 识 重 要 网 路 资 源 、 确 定 重 要 的 网 络 资 源 和 用 户 集 之 间 的 映 射 关 系 、 监 视 对 重 要 网 络 资 源 的 访 问 、 记 录 对 重 要 网 络 资 源 的 非 法 访 问 、 信 息 加 密 管 理 。	10.0
简 述 安 全 管 理 的 功 能 。	安 全 管 理 有 如 下 五 大 功 能 ： 标 识 重 要 网 路 资 源 、 确 定 重 要 的 网 络 资 源 和 用 户 集 之 间 的 映 射 关 系 、 监 视 对 重 要 网 络 资 源 的 访 问 、 记 录 对 重 要 网 络 资 源 的 非 法 访 问 、 信 息 加 密 管 理 。	信 息 加 密 管 理 、 标 识 重 要 网 路 资 源 、 记 录 对 重 要 网 络 资 源 的 非 法 访 问 、 监 视 对 重 要 网 络 资 源 的 访 问 、 确 定 重 要 的 网 络 资 源 和 用 户 集 之 间 的 映 射 关 系 。	10.0
网 管 协 议 有 哪 些 ？	网 管 协 议 有 如 下 三 种 类 型 ： 简 单 网 管 协 议 、 公 共 管 理 信 息 服 务 / 公 共 管 理 信 息 协 议 、 局 域 网 个 人 管 理 协 议 。	网 管 协 议 的 类 型 ： 简 单 网 管 协 议 、 公 共 管 理 信 息 服 务 / 公 共 管 理 信 息 协 议 、 局 域 网 个 人 管 理 协 议 。	10.0
网 管 协 议 有 哪 些 ？	网 管 协 议 有 如 下 三 种 类 型 ： 简 单 网 管 协 议 、 公 共 管 理 信 息 服 务 / 公 共 管 理 信 息 协 议 、 局 域 网 个 人 管 理 协 议 。	简 单 网 管 协 议 、 局 域 网 个 人 管 理 协 议 、 公 共 管 理 信 息 服 务 / 公 共 管 理 信 息 协 议 。	10.0
网 络 安 全 涉 及 哪 些 学 科 ？	网 络 安 全 主 要 涉 及 如 下 五 种 学 科 ： 计 算 机 科 学 、 网 络 技 术 、 通 信 技 术 、 密 码 技 术 、 信 息 安 全 技 术 。	学 科 如 下 ： 计 算 机 科 学 、 网 络 技 术 、 通 信 技 术 、 密 码 技 术 、 信 息 安 全 技 术 。	10.0
网 络 安 全 涉 及 哪 些 学 科 ？	网 络 安 全 主 要 涉 及 如 下 五 种 学 科 ： 计 算 机 科 学 、 网 络 技 术 、 通 信 技 术 、 密 码 技 术 、 信 息 安 全 技 术 。	应 用 数 学 、 网 络 技 术 、 信 息 论 、 认 证 技 术 、 数 论 。	2.0
对 实 体 安 全 的 威 胁 有 哪 些 ？	对 实 体 安 全 的 威 胁 有 如 下 五 方 面 ： 人 为 破 坏 系 统 和 设 备 、 各 种 自 然 灾 害 、 盗 窃 和 丢 失 各 种 媒 体 、 设 备 故 障 、 环 境 和 场 地 因 素 。	对 实 体 安 全 的 威 胁 ： 人 为 破 坏 系 统 和 设 备 、 各 种 自 然 灾 害 、 盗 窃 和 丢 失 各 种 媒 体 、 设 备 故 障 、 环 境 和 场 地 因 素 。	10.0
对 实 体 安 全 的 威 胁 有 哪 些 ？	对 实 体 安 全 的 威 胁 有 如 下 五 方 面 ： 人 为 破 坏 系 统 和 设 备 、 各 种 自 然 灾 害 、 盗 窃 和 丢 失 各 种 媒 体 、 设 备 故 障 、 环 境 和 场 地 因 素 。	设 备 故 障 、 各 种 自 然 灾 害 、 环 境 和 场 地 因 素 、 人 为 破 坏 系 统 和 设 备 、 盗 窃 和 丢 失 各 种 媒 体 。	10.0
简 述 信 息 安 全 的 几 大 基 本 要 素 。	信 息 安 全 有 如 下 五 大 基 本 要 素 ： 机 密 性 、 完 整 性 、 可 用 性 、 可 控 性 、 可 审 查 性 。	信 息 安 全 的 要 素 ： 机 密 性 、 完 整 性 、 可 用 性 、 可 控 性 、 可 审 查 性 。	10.0
简 述 信 息 安 全 的 几 大 基 本 要 素 。	信 息 安 全 有 如 下 五 大 基 本 要 素 ： 机 密 性 、 完 整 性 、 可 用 性 、 可 控 性 、 可 审 查 性 。	可 审 查 性 、 可 控 性 、 可 用 性 、 完 整 性 、 机 密 性 。	10.0
简 述 网 络 安 全 的 研 究 内 容 。	网 络 安 全 的 研 究 内 容 主 要 有 ： 网 络 安 全 技 术 、 网 络 安 全 体 系 结 构 、 网 络 安 全 设 计 、 网 络 安 全 标 准 制 定 、 网 络 安 全 设 备 。	研 究 内 容 如 下 ： 网 络 安 全 技 术 、 网 络 安 全 体 系 结 构 、 网 络 安 全 设 计 、 网 络 安 全 标 准 制 定 、 网 络 安 全 设 备 。	10.0
简 述 网 络 安 全 的 研 究 内 容 。	网 络 安 全 的 研 究 内 容 主 要 有 ： 网 络 安 全 技 术 、 网 络 安 全 体 系 结 构 、 网 络 安 全 设 计 、 网 络 安 全 标 准 制 定 、 网 络 安 全 设 备 。	安 全 管 理 、 安 全 审 计 、 网 络 安 全 教 育 、 网 络 安 全 法 律 、 网 络 安 全 设 备 。	2.0
简 述 建 立 安 全 环 境 的 几 大 重 要 组 成 部 分 。	建 立 安 全 环 境 有 如 下 三 大 重 要 组 成 部 分 ： 威 严 的 法 律 、 新 进 的 技 术 、 严 格 的 管 理 。	建 立 安 全 环 境 的 组 成 ： 威 严 的 法 律 、 新 进 的 技 术 、 严 格 的 管 理 。	10.0
简 述 建 立 安 全 环 境 的 几 大 重 要 组 成 部 分 。	建 立 安 全 环 境 有 如 下 三 大 重 要 组 成 部 分 ： 威 严 的 法 律 、 新 进 的 技 术 、 严 格 的 管 理 。	严 格 的 管 理 、 新 进 的 技 术 、 威 严 的 法 律 。	10.0
网 络 安 全 包 括 哪 几 个 方 面 ？	网 络 安 全 主 要 包 括 如 下 五 个 方 面 ： 物 理 安 全 、 人 员 安 全 、 信 息 安 全 、 操 作 安 全 、 通 信 安 全 。	内 容 如 下 ： 物 理 安 全 、 人 员 安 全 、 信 息 安 全 、 操 作 安 全 、 通 信 安 全 。	10.0
网 络 安 全 包 括 哪 几 个 方 面 ？	网 络 安 全 主 要 包 括 如 下 五 个 方 面 ： 物 理 安 全 、 人 员 安 全 、 信 息 安 全 、 操 作 安 全 、 通 信 安 全 。	传 输 安 全 、 人 员 安 全 、 协 议 安 全 、 工 业 安 全 、 计 算 机 安 全 。	2.0
简 述 安 全 攻 击 的 类 型 。	安 全 攻 击 有 如 下 四 种 类 型 ： 中 断 、 截 取 、 修 改 、 捏 造 。	安 全 攻 击 的 类 型 ： 中 断 、 截 取 、 修 改 、 捏 造 。	10.0
简 述 安 全 攻 击 的 类 型 。	安 全 攻 击 有 如 下 四 种 类 型 ： 中 断 、 截 取 、 修 改 、 捏 造 。	捏 造 、 修 改 、 截 取 、 中 断 。	10.0
简 述 主 动 攻 击 的 类 型 。	主 动 攻 击 有 如 下 四 种 类 型 ： 假 冒 、 重 放 、 修 改 信 息 、 拒 绝 服 务 。	主 动 攻 击 的 类 型 ： 假 冒 、 重 放 、 修 改 信 息 、 拒 绝 服 务 。	10.0
简 述 主 动 攻 击 的 类 型 。	主 动 攻 击 有 如 下 四 种 类 型 ： 假 冒 、 重 放 、 修 改 信 息 、 拒 绝 服 务 。	重 放 、 假 冒 、 拒 绝 服 务 、 修 改 信 息 。	10.0
简 述 网 络 安 全 的 基 本 目 标 。	网 络 安 全 有 如 下 四 个 基 本 目 标 ： 机 密 性 、 完 整 性 、 可 用 性 、 合 法 性 。	网 络 安 全 的 基 本 目 标 ： 机 密 性 、 完 整 性 、 可 用 性 、 合 法 性 。	10.0
简 述 网 络 安 全 的 基 本 目 标 。	网 络 安 全 有 如 下 四 个 基 本 目 标 ： 机 密 性 、 完 整 性 、 可 用 性 、 合 法 性 。	合 法 性 、 可 用 性 、 完 整 性 、 机 密 性 。	10.0
基 本 威 胁 有 哪 几 种 ？	基 本 威 胁 有 如 下 四 种 类 型 ： 信 息 泄 露 、 破 坏 数 据 完 整 性 、 拒 绝 服 务 攻 击 、 非 授 权 访 问 。	基 本 威 胁 的 类 型 ： 信 息 泄 露 、 破 坏 数 据 完 整 性 、 拒 绝 服 务 攻 击 、 非 授 权 访 问 。	10.0
