问 句	标 准 答 案	学 生 答 案	得分
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 网 络 的 相 关 技 术 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 网 络 的 相 关 技 术 依 次 为 ： 传 输 技 术 、 交 换 技 术 、 接 入 技 术 。	宽 带 网 络 的 相 关 技 术 依 次 为 ： 传 输 技 术 、 交 换 技 术 、 接 入 技 术 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 网 络 的 相 关 技 术 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 网 络 的 相 关 技 术 依 次 为 ： 传 输 技 术 、 交 换 技 术 、 接 入 技 术 。	分 别 是 ： 存 储 技 术 、 转 发 技 术 、 管 理 技 术 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 传 输 网 及 宽 带 交 换 网 的 主 要 代 表 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 传 输 网 及 宽 带 交 换 网 的 主 要 代 表 依 次 为 ： 宽 带 传 输 网 的 主 要 代 表 是 以 S D H 为 基 础 的 大 容 量 光 纤 网 络 ； 宽 带 交 换 网 的 主 要 代 表 是 采 用 A T M 技 术 的 综 合 业 务 数 字 网 。	宽 带 传 输 网 及 宽 带 交 换 网 的 主 要 代 表 依 次 为 ： 宽 带 传 输 网 的 主 要 代 表 是 以 S D H 为 基 础 的 大 容 量 光 纤 网 络 ； 宽 带 交 换 网 的 主 要 代 表 是 采 用 A T M 技 术 的 综 合 业 务 数 字 网 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 传 输 网 及 宽 带 交 换 网 的 主 要 代 表 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 传 输 网 及 宽 带 交 换 网 的 主 要 代 表 依 次 为 ： 宽 带 传 输 网 的 主 要 代 表 是 以 S D H 为 基 础 的 大 容 量 光 纤 网 络 ； 宽 带 交 换 网 的 主 要 代 表 是 采 用 A T M 技 术 的 综 合 业 务 数 字 网 。	分 别 是 ： 宽 带 传 输 网 的 主 要 代 表 是 采 用 A T M 技 术 的 大 容 量 光 纤 网 络 ； 宽 带 交 换 网 的 主 要 代 表 是 以 S D H 为 基 础 的 综 合 业 务 数 字 网 。	5.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 接 入 网 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 接 入 网 的 类 型 依 次 为 ： 光 纤 接 入 、 铜 线 接 入 、 混 合 光 纤 / 铜 线 接 入 、 无 线 接 入 。	宽 带 接 入 网 的 类 型 依 次 为 ： 光 纤 接 入 、 铜 线 接 入 、 混 合 光 纤 / 铜 线 接 入 、 无 线 接 入 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 接 入 网 的 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 接 入 网 的 类 型 依 次 为 ： 光 纤 接 入 、 铜 线 接 入 、 混 合 光 纤 / 铜 线 接 入 、 无 线 接 入 。	分 别 是 ： 微 波 接 入 、 卫 星 接 入 、 混 合 光 纤 / 铜 线 接 入 、 激 光 接 入 。	2.5
请 按 由 前 往 后 的 传 输 顺 序 依 次 写 出 光 纤 通 信 系 统 的 组 成 。	按 由 前 往 后 的 传 输 顺 序 ， 光 纤 通 信 系 统 的 组 成 依 次 为 ： 电 发 射 端 机 、 光 发 射 端 机 、 中 继 放 大 器 、 光 接 收 端 机 、 电 接 收 端 机 。	光 纤 通 信 系 统 的 组 成 依 次 为 ： 电 发 射 端 机 、 光 发 射 端 机 、 中 继 放 大 器 、 光 接 收 端 机 、 电 接 收 端 机 。	10.0
请 按 由 前 往 后 的 传 输 顺 序 依 次 写 出 光 纤 通 信 系 统 的 组 成 。	按 由 前 往 后 的 传 输 顺 序 ， 光 纤 通 信 系 统 的 组 成 依 次 为 ： 电 发 射 端 机 、 光 发 射 端 机 、 中 继 放 大 器 、 光 接 收 端 机 、 电 接 收 端 机 。	分 别 是 ： 电 发 射 端 机 、 电 接 收 端 机 、 光 发 射 端 机 、 光 接 收 端 机 、 中 继 放 大 器 。	2.0
请 按 时 间 发 展 先 后 顺 序 依 次 写 出 光 发 射 端 机 的 作 用 。	按 时 间 发 展 先 后 顺 序 ， 光 发 射 端 机 的 作 用 依 次 为 ： 光 发 射 端 机 完 成 电 光 交 换 、 线 路 编 码 、 光 调 制 ， 调 制 后 的 光 信 号 在 光 纤 上 传 输 ， 对 于 长 距 离 传 输 可 采 用 中 继 放 大 器 。	光 发 射 端 机 的 作 用 依 次 为 ： 光 发 射 端 机 完 成 电 光 交 换 、 线 路 编 码 、 光 调 制 ， 调 制 后 的 光 信 号 在 光 纤 上 传 输 ， 对 于 长 距 离 传 输 可 采 用 中 继 放 大 器 。	10.0
请 按 时 间 发 展 先 后 顺 序 依 次 写 出 光 发 射 端 机 的 作 用 。	按 时 间 发 展 先 后 顺 序 ， 光 发 射 端 机 的 作 用 依 次 为 ： 光 发 射 端 机 完 成 电 光 交 换 、 线 路 编 码 、 光 调 制 ， 调 制 后 的 光 信 号 在 光 纤 上 传 输 ， 对 于 长 距 离 传 输 可 采 用 中 继 放 大 器 。	分 别 是 ： 光 发 射 端 机 对 信 号 进 行 放 大 整 形 ， 再 重 新 发 送 到 光 纤 上 ， 光 接 收 端 机 完 成 光 调 制 、 光 电 交 换 ， 对 于 长 距 离 传 输 可 采 用 中 继 放 大 器 。	2.0
请 按 时 间 发 展 先 后 顺 序 依 次 写 出 中 继 放 大 器 的 作 用 。	按 时 间 发 展 先 后 顺 序 ， 中 继 放 大 器 的 作 用 依 次 为 ： 中 继 放 大 器 对 信 号 进 行 放 大 整 形 ， 再 重 新 发 送 到 光 纤 上 ， 光 接 收 端 机 完 成 光 调 制 、 光 电 交 换 。	中 继 放 大 器 的 作 用 依 次 为 ： 中 继 放 大 器 对 信 号 进 行 放 大 整 形 ， 再 重 新 发 送 到 光 纤 上 ， 光 接 收 端 机 完 成 光 调 制 、 光 电 交 换 。	10.0
请 按 时 间 发 展 先 后 顺 序 依 次 写 出 中 继 放 大 器 的 作 用 。	按 时 间 发 展 先 后 顺 序 ， 中 继 放 大 器 的 作 用 依 次 为 ： 中 继 放 大 器 对 信 号 进 行 放 大 整 形 ， 再 重 新 发 送 到 光 纤 上 ， 光 接 收 端 机 完 成 光 调 制 、 光 电 交 换 。	分 别 是 ： 中 继 放 大 器 对 信 号 完 成 电 光 交 换 、 线 路 编 码 、 光 调 制 ， 调 制 后 的 光 信 号 在 光 纤 上 传 输 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 波 分 复 用 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 波 分 复 用 的 特 性 依 次 为 ： 波 分 复 用 可 使 多 路 不 同 波 长 的 光 信 号 在 同 一 条 光 纤 上 传 输 ， 这 样 既 增 加 了 光 纤 的 传 输 容 量 ， 又 打 破 了 光 纤 点 到 点 连 接 的 限 制 ， 从 而 可 以 用 光 纤 构 成 网 络 连 接 。	波 分 复 用 的 特 性 依 次 为 ： 波 分 复 用 可 使 多 路 不 同 波 长 的 光 信 号 在 同 一 条 光 纤 上 传 输 ， 这 样 既 增 加 了 光 纤 的 传 输 容 量 ， 又 打 破 了 光 纤 点 到 点 连 接 的 限 制 ， 从 而 可 以 用 光 纤 构 成 网 络 连 接 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 波 分 复 用 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 波 分 复 用 的 特 性 依 次 为 ： 波 分 复 用 可 使 多 路 不 同 波 长 的 光 信 号 在 同 一 条 光 纤 上 传 输 ， 这 样 既 增 加 了 光 纤 的 传 输 容 量 ， 又 打 破 了 光 纤 点 到 点 连 接 的 限 制 ， 从 而 可 以 用 光 纤 构 成 网 络 连 接 。	分 别 是 ： 波 分 复 用 可 使 多 路 相 同 波 长 的 光 信 号 在 不 同 光 纤 上 传 输 ， 具 有 标 准 的 网 络 接 口 和 网 络 单 元 ， 具 有 强 大 的 网 络 管 理 和 维 护 功 能 ， 能 灵 活 地 支 持 多 种 业 务 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 光 纤 同 步 数 字 传 输 网 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 光 纤 同 步 数 字 传 输 网 的 特 性 依 次 为 ： 光 纤 同 步 数 字 传 输 网 具 有 标 准 的 网 络 接 口 和 网 络 单 元 ， 具 有 强 大 的 网 络 管 理 和 维 护 功 能 ， 能 灵 活 地 支 持 多 种 业 务 。	光 纤 同 步 数 字 传 输 网 的 特 性 依 次 为 ： 光 纤 同 步 数 字 传 输 网 具 有 标 准 的 网 络 接 口 和 网 络 单 元 ， 具 有 强 大 的 网 络 管 理 和 维 护 功 能 ， 能 灵 活 地 支 持 多 种 业 务 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 光 纤 同 步 数 字 传 输 网 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 光 纤 同 步 数 字 传 输 网 的 特 性 依 次 为 ： 光 纤 同 步 数 字 传 输 网 具 有 标 准 的 网 络 接 口 和 网 络 单 元 ， 具 有 强 大 的 网 络 管 理 和 维 护 功 能 ， 能 灵 活 地 支 持 多 种 业 务 。	分 别 是 ： 光 纤 同 步 数 字 传 输 网 增 加 了 光 纤 的 传 输 容 量 ， 打 破 了 光 纤 点 到 点 连 接 的 限 制 ， 可 以 用 光 纤 构 成 网 络 连 接 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 目 的 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 目 的 依 次 为 ： S D H 的 目 的 是 要 在 光 路 上 实 现 标 准 化 ， 以 便 使 不 同 厂 家 的 产 品 能 在 光 路 上 互 通 ， 从 而 增 加 网 络 的 灵 活 性 。	S D H 的 目 的 依 次 为 ： S D H 的 目 的 是 要 在 光 路 上 实 现 标 准 化 ， 以 便 使 不 同 厂 家 的 产 品 能 在 光 路 上 互 通 ， 从 而 增 加 网 络 的 灵 活 性 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 目 的 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 目 的 依 次 为 ： S D H 的 目 的 是 要 在 光 路 上 实 现 标 准 化 ， 以 便 使 不 同 厂 家 的 产 品 能 在 光 路 上 互 通 ， 从 而 增 加 网 络 的 灵 活 性 。	分 别 是 ： S D H 即 无 需 人 工 干 预 ， 网 络 就 能 在 极 短 的 时 间 内 从 失 效 故 障 中 自 动 恢 复 所 承 载 的 业 务 ， 使 用 户 不 会 感 到 网 络 已 经 出 了 故 障 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 特 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 特 点 依 次 为 ： 具 有 全 世 界 统 一 的 网 络 节 点 接 口 ； 具 有 一 套 标 准 化 的 信 息 结 构 等 级 ； 具 有 强 大 的 网 络 管 理 功 能 ； 可 以 在 光 路 上 实 现 互 通 ； 具 有 广 泛 的 适 应 性 。	S D H 的 特 点 依 次 为 ： 具 有 全 世 界 统 一 的 网 络 节 点 接 口 ； 具 有 一 套 标 准 化 的 信 息 结 构 等 级 ； 具 有 强 大 的 网 络 管 理 功 能 ； 可 以 在 光 路 上 实 现 互 通 ； 具 有 广 泛 的 适 应 性 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 特 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 特 点 依 次 为 ： 具 有 全 世 界 统 一 的 网 络 节 点 接 口 ； 具 有 一 套 标 准 化 的 信 息 结 构 等 级 ； 具 有 强 大 的 网 络 管 理 功 能 ； 可 以 在 光 路 上 实 现 互 通 ； 具 有 广 泛 的 适 应 性 。	分 别 是 ： 具 有 全 世 界 统 一 的 网 络 管 理 功 能 ； 具 有 一 套 标 准 化 的 数 据 通 信 协 议 ； 具 有 强 大 的 网 络 节 点 接 口 ； 可 以 在 链 路 上 实 现 互 通 ； 具 有 广 泛 的 兼 容 性 。	0.0
请 按 由 前 往 后 的 顺 序 依 次 写 出 S D H 的 帧 结 构 。	按 由 前 往 后 的 顺 序 ， S D H 的 帧 结 构 依 次 为 ： 段 开 销 区 域 、 信 息 净 负 荷 区 域 、 管 理 单 元 指 针 区 域 。	S D H 的 帧 结 构 依 次 为 ： 段 开 销 区 域 、 信 息 净 负 荷 区 域 、 管 理 单 元 指 针 区 域 。	10.0
请 按 由 前 往 后 的 顺 序 依 次 写 出 S D H 的 帧 结 构 。	按 由 前 往 后 的 顺 序 ， S D H 的 帧 结 构 依 次 为 ： 段 开 销 区 域 、 信 息 净 负 荷 区 域 、 管 理 单 元 指 针 区 域 。	分 别 是 ： 检 验 和 区 域 、 帧 起 始 符 区 域 、 目 的 地 址 区 域 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 网 络 单 元 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 网 络 单 元 依 次 为 ： 终 端 复 用 器 、 分 插 复 用 器 、 数 字 交 叉 连 接 设 备 。	S D H 的 网 络 单 元 依 次 为 ： 终 端 复 用 器 、 分 插 复 用 器 、 数 字 交 叉 连 接 设 备 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 网 络 单 元 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 网 络 单 元 依 次 为 ： 终 端 复 用 器 、 分 插 复 用 器 、 数 字 交 叉 连 接 设 备 。	分 别 是 ： 分 插 复 用 器 、 终 端 复 用 器 、 数 字 交 叉 连 接 设 备 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 自 愈 网 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 自 愈 网 的 特 性 依 次 为 ： 自 愈 网 即 无 需 人 工 干 预 ， 网 络 就 能 在 极 短 的 时 间 内 从 失 效 故 障 中 自 动 恢 复 所 承 载 的 业 务 ， 使 用 户 不 会 感 到 网 络 已 经 出 了 故 障 ， 其 基 本 原 理 就 是 使 网 络 具 备 发 现 替 代 传 输 路 由 并 重 新 确 立 通 信 的 能 力 。	自 愈 网 的 特 性 依 次 为 ： 自 愈 网 即 无 需 人 工 干 预 ， 网 络 就 能 在 极 短 的 时 间 内 从 失 效 故 障 中 自 动 恢 复 所 承 载 的 业 务 ， 使 用 户 不 会 感 到 网 络 已 经 出 了 故 障 ， 其 基 本 原 理 就 是 使 网 络 具 备 发 现 替 代 传 输 路 由 并 重 新 确 立 通 信 的 能 力 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 自 愈 网 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 自 愈 网 的 特 性 依 次 为 ： 自 愈 网 即 无 需 人 工 干 预 ， 网 络 就 能 在 极 短 的 时 间 内 从 失 效 故 障 中 自 动 恢 复 所 承 载 的 业 务 ， 使 用 户 不 会 感 到 网 络 已 经 出 了 故 障 ， 其 基 本 原 理 就 是 使 网 络 具 备 发 现 替 代 传 输 路 由 并 重 新 确 立 通 信 的 能 力 。	分 别 是 ： 自 愈 网 的 目 的 是 要 在 光 路 上 实 现 标 准 化 ， 以 便 使 不 同 厂 家 的 产 品 能 在 光 路 上 互 通 ， 从 而 增 加 网 络 的 灵 活 性 ， 其 基 本 原 理 就 是 使 网 络 具 备 发 现 替 代 传 输 路 由 并 重 新 确 立 通 信 的 能 力 。	2.5
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 环 形 网 的 结 构 特 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 环 形 网 的 特 性 依 次 为 ： 环 形 网 由 一 串 首 尾 相 连 的 数 字 交 叉 连 接 设 备 组 成 ， 结 构 简 单 ， 可 灵 活 安 排 业 务 ， 恢 复 业 务 时 间 短 。	环 形 网 的 特 性 依 次 为 ： 环 形 网 由 一 串 首 尾 相 连 的 数 字 交 叉 连 接 设 备 组 成 ， 结 构 简 单 ， 可 灵 活 安 排 业 务 ， 恢 复 业 务 时 间 短 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 环 形 网 的 结 构 特 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 环 形 网 的 特 性 依 次 为 ： 环 形 网 由 一 串 首 尾 相 连 的 数 字 交 叉 连 接 设 备 组 成 ， 结 构 简 单 ， 可 灵 活 安 排 业 务 ， 恢 复 业 务 时 间 短 。	分 别 是 ： 环 形 网 由 一 串 首 尾 相 连 的 分 插 复 用 器 组 成 ， 实 现 容 易 ， 无 需 人 工 干 预 ， 网 络 就 能 在 极 短 的 时 间 内 从 失 效 故 障 中 自 动 恢 复 所 承 载 的 业 务 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 优 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 优 点 依 次 为 ： 同 步 复 用 、 标 准 光 接 口 、 强 大 的 网 络 管 理 。	S D H 的 优 点 依 次 为 ： 同 步 复 用 、 标 准 光 接 口 、 强 大 的 网 络 管 理 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 优 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 优 点 依 次 为 ： 同 步 复 用 、 标 准 光 接 口 、 强 大 的 网 络 管 理 。	分 别 是 ： 异 步 复 用 、 统 一 网 络 节 点 接 口 、 标 准 信 息 结 构 等 级 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 缺 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 缺 点 依 次 为 ： 频 带 利 用 率 不 如 P H D 高 ； S D H 采 用 的 指 针 调 整 技 术 增 加 了 设 备 的 复 杂 性 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 同 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 地 采 用 软 件 控 制 和 将 业 务 量 集 中 在 少 数 几 个 高 速 链 路 和 交 叉 连 接 点 上 使 得 软 件 几 乎 可 以 控 制 网 络 中 所 有 的 设 备 ； 系 统 较 为 脆 弱 。	S D H 的 缺 点 依 次 为 ： 频 带 利 用 率 不 如 P H D 高 ； S D H 采 用 的 指 针 调 整 技 术 增 加 了 设 备 的 复 杂 性 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 同 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 地 采 用 软 件 控 制 和 将 业 务 量 集 中 在 少 数 几 个 高 速 链 路 和 交 叉 连 接 点 上 使 得 软 件 几 乎 可 以 控 制 网 络 中 所 有 的 设 备 ； 系 统 较 为 脆 弱 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 S D H 的 缺 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， S D H 的 缺 点 依 次 为 ： 频 带 利 用 率 不 如 P H D 高 ； S D H 采 用 的 指 针 调 整 技 术 增 加 了 设 备 的 复 杂 性 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 同 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 地 采 用 软 件 控 制 和 将 业 务 量 集 中 在 少 数 几 个 高 速 链 路 和 交 叉 连 接 点 上 使 得 软 件 几 乎 可 以 控 制 网 络 中 所 有 的 设 备 ； 系 统 较 为 脆 弱 。	分 别 是 ： 频 带 利 用 率 比 P H D 高 ； S D H 采 用 的 指 针 调 整 技 术 增 加 了 设 备 的 时 延 ； 从 P D H 到 S D H 的 过 渡 时 期 会 形 成 多 个 S D H 异 步 岛 经 由 P D H 互 连 的 局 面 ； 由 于 大 规 模 地 采 用 软 件 控 制 和 将 业 务 量 集 中 在 少 数 几 个 高 速 链 路 和 交 叉 连 接 点 上 使 得 软 件 几 乎 可 以 控 制 网 络 中 所 有 的 设 备 ； 系 统 较 为 低 效 。	2.0
